row_id,id,event_date,firearm_name,range_name,rounds_fired,ammo_description,notes,created,modified
1,01KWG95NHZH9EP81DG1XNFWT1V,2014-09-11 20:05:21.7747766,Springfield XD-9,Phoenix,80,N/A,Handloads. Lots of stovepipes,2026-07-02 02:05:21.8570958+00:00,2026-07-02 02:05:21.8579219+00:00
2,01KWG95NKEVH4NA5YCTS1MW660,2014-11-20 20:05:21.8687903,Springfield XD-9,Phoenix,80,N/A,Remington UMC,2026-07-02 02:05:21.9022315+00:00,2026-07-02 02:05:21.9022476+00:00
3,01KWG95NKF67H4H6RD9MZFG0KW,2014-11-22 20:05:21.9025022,Mauser 98k,Sean's place,5,N/A,"S&B, shooting at Tannerite.",2026-07-02 02:05:21.903101+00:00,2026-07-02 02:05:21.9031034+00:00
4,01KWG95NKGN1PHJ2GC7E2MWCFC,2014-11-25 20:05:21.903361,Springfield XD-9,Phoenix,75,N/A,Mix of Remington​ and handloads. Squib on the 76th round.,2026-07-02 02:05:21.9040536+00:00,2026-07-02 02:05:21.9040559+00:00
5,01KWG95NKGN1PHJ2GC7E2MWCFM,2014-12-02 20:05:21.9044375,Springfield XD-9,Phoenix,80,N/A,Worked on flinch elemination. One stoppage.,2026-07-02 02:05:21.9048746+00:00,2026-07-02 02:05:21.9048763+00:00
6,01KWG95NKH7PQ13ZJ02RDFMBN5,2014-12-02 20:05:21.9050427,CZ-85,Phoenix,50,N/A,Better groups & less flinch.,2026-07-02 02:05:21.9054081+00:00,2026-07-02 02:05:21.9054099+00:00
7,01KWG95NKH7PQ13ZJ02RDFMBNE,2014-12-16 20:05:21.9055678,PT-101,Phoenix,100,N/A,"No flinch, breaking a bit to the left.",2026-07-02 02:05:21.9058893+00:00,2026-07-02 02:05:21.905891+00:00
8,01KWG95NKJBH6VV9K44EHPHPKC,2014-12-16 20:05:21.9060404,Springfield XD-9,Phoenix,15,N/A,Hand a ripped rim.,2026-07-02 02:05:21.9067522+00:00,2026-07-02 02:05:21.9067547+00:00
9,01KWG95NKKHEKR640MGQNK9076,2015-02-10 20:05:21.9069939,PT-101,Phoenix,70,N/A,Practicing double taps.,2026-07-02 02:05:21.9077671+00:00,2026-07-02 02:05:21.9077704+00:00
10,01KWG95NKMASTB70X6SGFSS48H,2015-02-15 20:05:21.908052,Gevarm,SPFGA,200,N/A,With Ethan.,2026-07-02 02:05:21.9086152+00:00,2026-07-02 02:05:21.9086181+00:00
11,01KWG95NKNDBGE47CRZH914JBN,2015-03-15 20:05:21.9088364,M305,Wildwood,110,N/A,Zeroing scope & practicing.,2026-07-02 02:05:21.9091365+00:00,2026-07-02 02:05:21.9091457+00:00
12,01KWG95NKNDBGE47CRZH914JBX,2015-03-15 20:05:21.9092961,Springfield XD-9,Wildwood,80,N/A,Draw & fire. Flinching.,2026-07-02 02:05:21.9098391+00:00,2026-07-02 02:05:21.9098407+00:00
13,01KWG95NKP3QBNMYD9X7ATBGCV,2015-05-05 20:05:21.9099844,Springfield XD-9,Phoenix,80,N/A,"One handed, both strong and weak hand.",2026-07-02 02:05:21.9104737+00:00,2026-07-02 02:05:21.9104753+00:00
14,01KWG95NKQRNG11QWR6SWRNRNB,2015-05-21 20:05:21.9106342,Springfield XD-9,Phoenix,76,N/A,One handed drills.,2026-07-02 02:05:21.9111877+00:00,2026-07-02 02:05:21.9111893+00:00
15,01KWG95NKQRNG11QWR6SWRNRNK,2015-06-19 20:05:21.9113355,Mauser 98k,SPFGA,40,N/A,Handloads.,2026-07-02 02:05:21.911662+00:00,2026-07-02 02:05:21.9116635+00:00
16,01KWG95NKRNAEHA0VGPPZ8BN5P,2015-06-19 20:05:21.9118014,M305,SPFGA,40,N/A,Problems with zero - seems to be wandering?,2026-07-02 02:05:21.912125+00:00,2026-07-02 02:05:21.9121332+00:00
17,01KWG95NKRNAEHA0VGPPZ8BN5Y,2015-07-09 20:05:21.9122696,M305,SPFGA,60,N/A,Shooting high and right.,2026-07-02 02:05:21.9126145+00:00,2026-07-02 02:05:21.9126183+00:00
18,01KWG95NKS3PAZX30E82A2A44J,2015-09-17 20:05:21.9127575,M305,SPFGA,120,N/A,Changing the scope. Zero & practicing.,2026-07-02 02:05:21.9131356+00:00,2026-07-02 02:05:21.9131372+00:00
19,01KWG95NKS3PAZX30E82A2A44T,2015-09-26 20:05:21.9132775,M305,SPFGA,108,N/A,200m practicing.,2026-07-02 02:05:21.9136769+00:00,2026-07-02 02:05:21.9136784+00:00
20,01KWG95NKTMFEQESG8XSEJ5RHE,2015-10-18 20:05:21.9138133,Armalite M15A4,SPFGA,225,N/A,Zeroing the EoTech at 50m. Practicing.,2026-07-02 02:05:21.914093+00:00,2026-07-02 02:05:21.9140945+00:00
21,01KWG95NKTMFEQESG8XSEJ5RHP,2015-11-04 20:05:21.9142398,Springfield XD-9,Phoenix,120,N/A,26662 drill,2026-07-02 02:05:21.9147987+00:00,2026-07-02 02:05:21.9148002+00:00
22,01KWG95NKVJ7MCFHGQCXGPK9EB,2015-11-09 20:05:21.9149521,SKS,SPFGA,100,N/A,Sights zeroed for a 6 o'clock hold?,2026-07-02 02:05:21.9152476+00:00,2026-07-02 02:05:21.9152493+00:00
23,01KWG95NKVJ7MCFHGQCXGPK9EK,2015-11-26 20:05:21.9153885,Springfield XD-9,Phoenix,160,N/A,26662 @ 15',2026-07-02 02:05:21.9159628+00:00,2026-07-02 02:05:21.9159643+00:00
24,01KWG95NKWYMTXX5NYNG9AAPMB,2015-12-02 20:05:21.9161065,Springfield XD-9,Phoenix,136,N/A,26662@ 12',2026-07-02 02:05:21.9168265+00:00,2026-07-02 02:05:21.9168282+00:00
25,01KWG95NKXABW1KG7X4CC5RY1H,2015-12-06 20:05:21.9170228,SKS,SPFGA,80,N/A,"100m, 8"""" high.",2026-07-02 02:05:21.9174303+00:00,2026-07-02 02:05:21.917432+00:00
26,01KWG95NKXABW1KG7X4CC5RY1S,2015-12-06 20:05:21.9175734,Gevarm,SPFGA,160,N/A,Zeroing the Bushnell scope.,2026-07-02 02:05:21.9178876+00:00,2026-07-02 02:05:21.9178891+00:00
27,01KWG95NKY2CR4PM8MS35B2JWA,2015-12-29 20:05:21.9180265,SKS,SPFGA,100,N/A,"Shooting @ 50m. POI is 2"""" left. Temp -12C.",2026-07-02 02:05:21.9187514+00:00,2026-07-02 02:05:21.9187537+00:00
28,01KWG95NKZP8ME2RS2TMY9B5K5,2015-12-29 20:05:21.9190062,Armalite M15A4,SPFGA,70,N/A,Zeroing the Vortex Strike Eagle. -12C,2026-07-02 02:05:21.9194405+00:00,2026-07-02 02:05:21.9194422+00:00
29,01KWG95NM08FZ6MXS1C9BGGWK5,2016-01-03 20:05:21.9196018,SKS,SPFGA,80,N/A,Practicing. Roland fired 30.,2026-07-02 02:05:21.9201148+00:00,2026-07-02 02:05:21.9201166+00:00
30,01KWG95NM08FZ6MXS1C9BGGWKD,2016-01-03 20:05:21.9202641,Armalite M15A4,SPFGA,60,N/A,Practicing at 50m.,2026-07-02 02:05:21.9206187+00:00,2026-07-02 02:05:21.9206203+00:00
31,01KWG95NM4RD7MTPGA0FWNY6YW,2016-01-07 20:05:21.9207764,Springfield XD-9,Phoenix,98,N/A,"1-2-R-3 drill @ 12'. Always missed the 1"""" target.",2026-07-02 02:05:21.9240373+00:00,2026-07-02 02:05:21.9240392+00:00
32,01KWG95NM4RD7MTPGA0FWNY6Z4,2016-01-14 20:05:21.9242012,PT-101,Phoenix,63,N/A,1-2-R-3 drill at 9'. 6.0gr 800X and 179gr bullet,2026-07-02 02:05:21.9245474+00:00,2026-07-02 02:05:21.924549+00:00
33,01KWG95NM5Z20TT5E63TNBABZQ,2016-01-14 20:05:21.9246898,Springfield XD-9,Phoenix,60,N/A,"1-2-R-3 drill @ 9'. Got some hits on the 1"""".",2026-07-02 02:05:21.9252951+00:00,2026-07-02 02:05:21.9252967+00:00
34,01KWG95NM5Z20TT5E63TNBAC00,2016-01-19 20:05:21.9254379,Remington 700 SPS,Phoenix,20,N/A,"Breaking in the barrels. 0.5"""" high @ 40 yards.",2026-07-02 02:05:21.9257417+00:00,2026-07-02 02:05:21.9257433+00:00
35,01KWG95NM6116Z5TZXJ778G7JM,2016-01-27 20:05:21.9258917,Remington 700 SPS,SPFGA,54,N/A,Shooting @ 100 & 200m.,2026-07-02 02:05:21.9261992+00:00,2026-07-02 02:05:21.9262007+00:00
36,01KWG95NM6116Z5TZXJ778G7JW,2016-02-11 20:05:21.9263384,PT-101,Phoenix,100,N/A,Crimp issues?,2026-07-02 02:05:21.9266878+00:00,2026-07-02 02:05:21.9266893+00:00
37,01KWG95NM70DJ2NKHH4GADRYMH,2016-03-03 20:05:21.9268398,Remington 700 SPS,SPFGA,35,N/A,"",2026-07-02 02:05:21.927136+00:00,2026-07-02 02:05:21.9271376+00:00
38,01KWG95NM70DJ2NKHH4GADRYMS,2016-03-03 20:05:21.9272718,Armalite M15A4,SPFGA,65,N/A,100m practicing,2026-07-02 02:05:21.9276164+00:00,2026-07-02 02:05:21.927618+00:00
39,01KWG95NM8GSX3VDS41AHX4D1C,2016-03-10 20:05:21.9277654,PT-101,Phoenix,50,N/A,15' low ready. Pin on rear sight needs securing.,2026-07-02 02:05:21.9281738+00:00,2026-07-02 02:05:21.9281753+00:00
40,01KWG95NM8GSX3VDS41AHX4D1K,2016-03-16 20:05:21.9283127,Remington 700 SPS,SPFGA,36,N/A,"",2026-07-02 02:05:21.9286167+00:00,2026-07-02 02:05:21.9286182+00:00
41,01KWG95NM90Q2MSS9PEQ1XQRT4,2016-03-30 20:05:21.9287533,PT-101,Phoenix,110,N/A,"1-R-2 at 3, 4, and 5 yards.",2026-07-02 02:05:21.9291529+00:00,2026-07-02 02:05:21.9291544+00:00
42,01KWG95NM90Q2MSS9PEQ1XQRTD,2016-06-04 20:05:21.9292896,Husqvarna,SPFGA,45,N/A,Zeroing Bushnell 3200 w/150gr Sierra Pro Hunter,2026-07-02 02:05:21.9295767+00:00,2026-07-02 02:05:21.9295784+00:00
43,01KWG95NMARXH0K4VJGRS9VVGE,2016-06-12 20:05:21.9297175,Husqvarna,Edson,15,N/A,Zeroing the 3200 at 300m.,2026-07-02 02:05:21.9300322+00:00,2026-07-02 02:05:21.9300339+00:00
44,01KWG95NMARXH0K4VJGRS9VVGP,2016-06-24 20:05:21.9301652,Remington 700 SPS,SPFGA,41,N/A,Zeroing Vortex Strike Eagle @ 200m,2026-07-02 02:05:21.930511+00:00,2026-07-02 02:05:21.9305126+00:00
45,01KWG95NMBKXEZ2F87JGJ91Q5R,2016-08-01 20:05:21.9306427,SKS,SPFGA,60,N/A,50m & 100m zeroing.,2026-07-02 02:05:21.9310174+00:00,2026-07-02 02:05:21.9310191+00:00
46,01KWG95NMBKXEZ2F87JGJ91Q5Z,2016-08-01 20:05:21.9311579,Remington 700 SPS,SPFGA,40,N/A,"",2026-07-02 02:05:21.9315094+00:00,2026-07-02 02:05:21.931511+00:00
47,01KWG95NMCXCBEJYEJDW0CAVHP,2016-08-10 20:05:21.9316515,Remington 700 SPS,SPFGA,40,N/A,200m practicing.,2026-07-02 02:05:21.932083+00:00,2026-07-02 02:05:21.9320846+00:00
48,01KWG95NMCXCBEJYEJDW0CAVHY,2016-08-27 20:05:21.9322237,Husqvarna,Edson,20,N/A,Won't hold zero with 6x Bushnell.,2026-07-02 02:05:21.9325602+00:00,2026-07-02 02:05:21.9325618+00:00
49,01KWG95NMD3J0G7TJPS3N9YXTV,2016-08-27 20:05:21.9331629,M305,Edson,95,N/A,Zeroed the Elite 3200. Shooting out to 300m.,2026-07-02 02:05:21.9337275+00:00,2026-07-02 02:05:21.9337299+00:00
50,01KWG95NMEAP0QGQ2DARQKVFS7,2016-09-10 20:05:21.933899,M96,Edson,40,N/A,Zeroing @ 200m w/ Vortex DiamondBack.,2026-07-02 02:05:21.9343991+00:00,2026-07-02 02:05:21.9344018+00:00
51,01KWG95NMF49CJVEJ66N8TZ031,2016-09-10 20:05:21.9347845,M305,Edson,35,N/A,Confirming DOPE  at 100m/200m/300m.,2026-07-02 02:05:21.9354669+00:00,2026-07-02 02:05:21.9354691+00:00
52,01KWG95NMGTGBDAK5N9N2YPSA9,2016-10-13 20:05:21.9356667,Remington 700 SPS,SPFGA,29,N/A,"",2026-07-02 02:05:21.9362604+00:00,2026-07-02 02:05:21.9362623+00:00
53,01KWG95NMGTGBDAK5N9N2YPSAH,2016-10-24 20:05:21.9364468,Remington 700 SPS,SPFGA,25,N/A,Zeroing SWFA 6X Super Sniper @ 100m.,2026-07-02 02:05:21.9368991+00:00,2026-07-02 02:05:21.9369007+00:00
54,01KWG95NMHX6VQDA8QY82DMNCM,2016-10-27 20:05:21.9370491,Remington 700 SPS,SPFGA,35,N/A,"",2026-07-02 02:05:21.9375006+00:00,2026-07-02 02:05:21.9375022+00:00
55,01KWG95NMHX6VQDA8QY82DMNCV,2016-10-30 20:05:21.9376435,M96,SPFGA,31,N/A,"",2026-07-02 02:05:21.9379122+00:00,2026-07-02 02:05:21.9379137+00:00
56,01KWG95NMJWJV2500TBGJMXGH5,2016-11-07 20:05:21.9380489,Remington 700 SPS,Edson,22,N/A,Training day w/Ben. Was getting hits out to 400m.,2026-07-02 02:05:21.9385768+00:00,2026-07-02 02:05:21.9385783+00:00
57,01KWG95NMJWJV2500TBGJMXGHC,2016-11-23 20:05:21.9387136,M96,SPFGA,33,N/A,"",2026-07-02 02:05:21.9390023+00:00,2026-07-02 02:05:21.9390038+00:00
58,01KWG95NMKD0G08T1TER587FPR,2016-12-04 20:05:21.9391505,Armalite M15A4,SPFGA,35,N/A,Zeroing the Strike Eagle. Very windy. SR0009.,2026-07-02 02:05:21.9395359+00:00,2026-07-02 02:05:21.9395375+00:00
59,01KWG95NMM2FFT3J8PSH102A17,2016-12-27 20:05:21.9396765,Armalite M15A4,SPFGA,10,N/A,50m zero of Strike Eagle.,2026-07-02 02:05:21.9400645+00:00,2026-07-02 02:05:21.940066+00:00
60,01KWG95NMM2FFT3J8PSH102A1F,2016-12-27 20:05:21.9402136,SKS,Edson,10,N/A,25m zeroing of the Raven Eye rear peep sight.,2026-07-02 02:05:21.9406063+00:00,2026-07-02 02:05:21.9406078+00:00
61,01KWG95NMN089D4S2KZNHA07FX,2016-12-27 20:05:21.9407461,M305,Edson,140,N/A,Shooting at 300m & 400m.,2026-07-02 02:05:21.9411923+00:00,2026-07-02 02:05:21.9411939+00:00
62,01KWG95NMN089D4S2KZNHA07G5,2016-12-27 20:05:21.9413395,Gevarm,Edson,30,N/A,Zeroing @ 25m,2026-07-02 02:05:21.9416542+00:00,2026-07-02 02:05:21.9416557+00:00
63,01KWG95NMP0G8QP0RBE2VBK0G0,2017-01-17 20:05:21.9417897,PT-101,Phoenix,141,N/A,Ran into Jim Duke. Downward flinch.,2026-07-02 02:05:21.9422187+00:00,2026-07-02 02:05:21.9422203+00:00
64,01KWG95NMP0G8QP0RBE2VBK0G8,2017-01-24 20:05:21.9423647,PT-101,Phoenix,95,N/A,Working  on flinch.,2026-07-02 02:05:21.9428093+00:00,2026-07-02 02:05:21.9428108+00:00
65,01KWG95NMQ40HYFEMPWQ10QP02,2017-01-31 20:05:21.9429452,PT-101,Phoenix,50,N/A,165gr/7.2gr 800X. harsh impluse,2026-07-02 02:05:21.9434133+00:00,2026-07-02 02:05:21.9434149+00:00
66,01KWG95NMRN6HKB8RNREFPV9FN,2017-01-31 20:05:21.943553,PT-101,Phoenix,100,N/A,165gr / 5.4gr WSF. soft impluse.,2026-07-02 02:05:21.9440302+00:00,2026-07-02 02:05:21.9440317+00:00
67,01KWG95NMRN6HKB8RNREFPV9FX,2017-01-31 20:05:21.94418,PT-101,Phoenix,50,N/A,Working on flinch. Kept most rounds inside 4” @ 30',2026-07-02 02:05:21.9446952+00:00,2026-07-02 02:05:21.9446967+00:00
68,01KWG95NMSA8MBAW2FVN3AXC9Q,2017-01-31 20:05:21.9448346,PT-101,Phoenix,100,N/A,"Kept most rounds inside 4"""" at 30'.",2026-07-02 02:05:21.9453937+00:00,2026-07-02 02:05:21.9453952+00:00
69,01KWG95NMWG72QVRF58ZZSEH3D,2017-02-08 20:05:21.9455405,PT-101,Phoenix,155,N/A,"Working on flinch control. 4"""" target @21 feet. off to the left a bit, 2” vertical spread (up and down).",2026-07-02 02:05:21.9481361+00:00,2026-07-02 02:05:21.9481379+00:00
70,01KWG95NMX68EV9Y3ETS4F9P28,2017-02-08 20:05:21.9483714,PT-101,Phoenix,155,N/A,Working on flinch.,2026-07-02 02:05:21.9490122+00:00,2026-07-02 02:05:21.9490139+00:00
71,01KWG95NMX68EV9Y3ETS4F9P2G,2017-02-11 20:05:21.9491775,PT-101,Phoenix,45,N/A,Working on flinch. Locking block broke.,2026-07-02 02:05:21.9499162+00:00,2026-07-02 02:05:21.9499181+00:00
72,01KWG95NMZ1ZQ19VARYQSD789Z,2017-02-12 20:05:21.9504308,PT-101,Phoenix,45,N/A,Flinch control. Good group but off to the left a bit or off vertically. Locking block broke on PT-101.,2026-07-02 02:05:21.9512303+00:00,2026-07-02 02:05:21.951232+00:00
73,01KWG95NN0APRQ879JGXS80TF6,2017-02-27 20:05:21.9514114,PT-101,Phoenix,191,N/A,flinch control @ 7 yards. getting better,2026-07-02 02:05:21.9521205+00:00,2026-07-02 02:05:21.9521222+00:00
74,01KWG95NN0APRQ879JGXS80TFE,2017-03-05 20:05:21.9522808,Gevarm,Phoenix,52,N/A,"Zeroing at 40yards. Had mechanical problems, need new roll pons",2026-07-02 02:05:21.952645+00:00,2026-07-02 02:05:21.9526466+00:00
75,01KWG95NN1TJSCPRYV4H8H3BKT,2017-03-12 20:05:21.9527967,Gevarm,Phoenix,100,N/A,Zeroed the scope for 40yards,2026-07-02 02:05:21.9531823+00:00,2026-07-02 02:05:21.953184+00:00
76,01KWG95NN1TJSCPRYV4H8H3BM2,2017-03-19 20:05:21.9533368,M96,Phoenix,15,N/A,"Doing a rough zero of the scope. The """"orange"""" bullets seemed to shoot better.",2026-07-02 02:05:21.9536766+00:00,2026-07-02 02:05:21.9536782+00:00
77,01KWG95NN25J4AK6DX3HGKHQSV,2017-03-19 20:05:21.9538162,Gevarm,Phoenix,50,N/A,"Zero changed at 3x. +7 ticks up, +7 ticks right",2026-07-02 02:05:21.9542301+00:00,2026-07-02 02:05:21.9542317+00:00
78,01KWG95NN25J4AK6DX3HGKHQT3,2017-04-02 20:05:21.9543795,M96,SPFGA,51,N/A,"Zeroing at 100m. Got my best group ever. Three rounds at 100m, all touching.",2026-07-02 02:05:21.9547329+00:00,2026-07-02 02:05:21.9547345+00:00
79,01KWG95NN343EHSY42ZP0ATXX0,2017-04-14 20:05:21.9548713,Remington 597,SPFGA,230,N/A,zeroing the scope. practiced with the Mapleseed targets.,2026-07-02 02:05:21.9551984+00:00,2026-07-02 02:05:21.9551999+00:00
80,01KWG95NN343EHSY42ZP0ATXX8,2017-04-17 20:05:21.9553552,Remington 597,Phoenix,91,N/A,"40 yards, Winchester. down 4 clicks. left 6 clicks from the zeroing done Thursday night.",2026-07-02 02:05:21.9556596+00:00,2026-07-02 02:05:21.9556611+00:00
81,01KWG95NN435XPEMYRES78320Y,2017-04-22 20:05:21.9558146,Remington 597,SPFGA,90,N/A,lots of fail to fire with Winchester. had to re-zero after dropping the rifle.,2026-07-02 02:05:21.9561562+00:00,2026-07-02 02:05:21.956158+00:00
82,01KWG95NN435XPEMYRES783216,2017-04-22 20:05:21.9563163,SKS,SPFGA,65,N/A,Adjusting sights. did some rapid fire from the standing at 25m,2026-07-02 02:05:21.9567335+00:00,2026-07-02 02:05:21.9567357+00:00
83,01KWG95NN5722NT10WSTB7GA54,2017-04-28 20:05:21.9568745,SKS,SPFGA,120,N/A,"Seems that a heavy, quick pull of trigger works best.",2026-07-02 02:05:21.9573462+00:00,2026-07-02 02:05:21.9573478+00:00
84,01KWG95NN5722NT10WSTB7GA5C,2017-04-30 20:05:21.9574887,SKS,SPFGA,100,N/A,"Trying to adjust sights (horizontally) at 100m. Originally had to adjust sights left, then right, then left. Stopped with the rifle shooting way to the right (approx 8inches at 100m).",2026-07-02 02:05:21.9579688+00:00,2026-07-02 02:05:21.9579704+00:00
85,01KWG95NN6F8W963B63T5NMK95,2017-05-04 20:05:21.9581229,SKS,SPFGA,95,N/A,"Zeroing again. shooting about 2"""" high? Could drop POI a bit next time. ",2026-07-02 02:05:21.9586561+00:00,2026-07-02 02:05:21.9586577+00:00
86,01KWG95NN7GXHTWHW4YWBYW7AX,2017-05-09 20:05:21.958801,Remington 597,SPFGA,120,N/A,Sitting and standing. Adjusted zero a bit down and left.,2026-07-02 02:05:21.9591613+00:00,2026-07-02 02:05:21.9591629+00:00
87,01KWG95NN7GXHTWHW4YWBYW7B5,2017-05-09 20:05:21.9593122,Armalite M15A4,SPFGA,42,N/A,Adjusted the zero on the Vortex Strike Eagle. Had a squib.,2026-07-02 02:05:21.9597403+00:00,2026-07-02 02:05:21.9597419+00:00
88,01KWG95NN867ESBBCBSM5MJ4J3,2017-05-15 20:05:21.9598874,M305,SPFGA,80,N/A,200m zero. 917kPa.,2026-07-02 02:05:21.9603844+00:00,2026-07-02 02:05:21.9603861+00:00
89,01KWG95NN867ESBBCBSM5MJ4JB,2017-05-22 20:05:21.9605312,Armalite M15A4,SPFGA,89,N/A,"200m practice.
55gr +3.5MOA elevation, +1MOA wind",2026-07-02 02:05:21.9609766+00:00,2026-07-02 02:05:21.9609782+00:00
90,01KWG95NN9YQV1YXKXHMSCVA81,2017-05-23 20:05:21.9611254,Armalite M15A4,SPFGA,35,N/A,Confirming elevation & windage,2026-07-02 02:05:21.9616065+00:00,2026-07-02 02:05:21.9616082+00:00
91,01KWG95NNAVVS3NECEQGPR1VNW,2017-05-23 20:05:21.9617479,Remington 700 SPS,SPFGA,25,N/A,Elevation w/68gr Hornaday,2026-07-02 02:05:21.9622671+00:00,2026-07-02 02:05:21.9622687+00:00
92,01KWG95NNAVVS3NECEQGPR1VP4,2017-05-29 20:05:21.9625013,M96,SPFGA,27,N/A,"Zeroing and chronying load - 33gr H4895 & 140gr Barnes. 2.999"""" length. excellent results",2026-07-02 02:05:21.9629075+00:00,2026-07-02 02:05:21.9629091+00:00
93,01KWG95NNBFJ5Q44T6H66C7SY8,2017-05-29 20:05:21.9630525,SKS,SPFGA,50,N/A,Trying to zero TRS-25 @ 100M. The mount is incorrectly attached to the rifle.,2026-07-02 02:05:21.9635978+00:00,2026-07-02 02:05:21.9635994+00:00
94,01KWG95NNDAY8AD7C3B3GB6WHR,2017-06-02 20:05:21.9637538,SKS,SPFGA,50,N/A,Zeroing the TRS-25 @ 25m. Hitting about 1” or so high. Practiced double taps from the low ready.,2026-07-02 02:05:21.9651736+00:00,2026-07-02 02:05:21.9651754+00:00
95,01KWG95NNDAY8AD7C3B3GB6WJ0,2017-06-02 20:05:21.9653601,M96,SPFGA,34,N/A,"Gathering DOPE for 300m.
From a 100m zero.
+7MOA for 140gr Barnes Match Burner/33gr H4895
+6MOA for 140gr SMK/ 33gr H4895",2026-07-02 02:05:21.9657988+00:00,2026-07-02 02:05:21.9658005+00:00
96,01KWG95NNFGDSRG231MT1MJXNK,2017-06-04 20:05:21.9659508,PT-101,SPFGA,130,N/A,Handgun fun shoot.,2026-07-02 02:05:21.9672961+00:00,2026-07-02 02:05:21.9672993+00:00
97,01KWG95NNG3R5PCXWABYMZX3SS,2017-06-08 20:05:21.9674977,M305,SPFGA,40,N/A,"Very poor groups with the Norinco ammo and the Matador Arms muzzle brake. 200m zero.

10 rounds fired, 6 hit the paper:
* 3.6MOA wide, 2.5MOA high. 
* Need +2.75 MOA elevation, -0.75 wind.",2026-07-02 02:05:21.9680683+00:00,2026-07-02 02:05:21.9680709+00:00
98,01KWG95NNG3R5PCXWABYMZX3T1,2017-06-08 20:05:21.9682683,Remington 700 SPS,SPFGA,24,N/A,"200M, good results. All sub-MOA
+0MOA elevation, +0MOA windage.",2026-07-02 02:05:21.9688162+00:00,2026-07-02 02:05:21.9688179+00:00
99,01KWG95NNH6M3XKZRP2JGS7TRF,2017-06-10 20:05:21.9689706,Remington 597,SPFGA,17,N/A,"Shooting at 100m
+2.1 MOA Elevation / -1.75MOA Wind",2026-07-02 02:05:21.9693515+00:00,2026-07-02 02:05:21.9693533+00:00
100,01KWG95NNJBETEPF0GKE0V62XP,2017-06-10 20:05:21.9695274,Remington 700 SPS,SPFGA,35,N/A,"Checking velocity & groups. Signs of cratering, this load is too hot.",2026-07-02 02:05:21.9701234+00:00,2026-07-02 02:05:21.9701251+00:00
101,01KWG95NNJBETEPF0GKE0V62XY,2017-06-10 20:05:21.9702729,Remington 700 SPS,SPFGA,12,N/A,Some cratering. Probably too hot.,2026-07-02 02:05:21.9708513+00:00,2026-07-02 02:05:21.9708529+00:00
102,01KWG95NNKNZHVA08KW9NQFZ8G,2017-06-13 20:05:21.9710599,Remington 597,SPFGA,175,N/A,Practicing Mapleseed Challenge #5. Got 116/140. Lots of fail-to-fire at the end. Cleaned the rifle after this trip,2026-07-02 02:05:21.971445+00:00,2026-07-02 02:05:21.9714472+00:00
103,01KWG95NNM8X7E61DRNG0N1VQ7,2017-06-20 20:05:21.9715919,Gevarm,SPFGA,39,N/A,Confirming zero for 25m.,2026-07-02 02:05:21.9721149+00:00,2026-07-02 02:05:21.9721185+00:00
104,01KWG95NNNHMCAPN5MGRD0VTVB,2017-06-20 20:05:21.9724175,Remington 597,SPFGA,225,N/A,Had to re-zero the scope at 25m as I moved it for better eye relief.,2026-07-02 02:05:21.9730632+00:00,2026-07-02 02:05:21.9730648+00:00
105,01KWG95NNNHMCAPN5MGRD0VTVK,2017-06-22 20:05:21.9732106,M96,SPFGA,44,N/A,"+5.25 elevation, +0 MOA wind @ 300m",2026-07-02 02:05:21.9736483+00:00,2026-07-02 02:05:21.9736499+00:00
106,01KWG95NNPE7CDZ8TFNTTX0NPD,2017-06-25 20:05:21.9737967,M96,SPFGA,77,N/A,"Was comparing 140gr and 130gr loads with 35gr H4895.
130 is +2MOA @ 200M. 2533 fps
140 is +3MOA @ 200. Moved to +2.25MOA when the barrel got hot. Around 2400fps

107gr SMK/37.5gr H4895 is 0MOA Elev / -1MOA @200. About 2800FPS",2026-07-02 02:05:21.974267+00:00,2026-07-02 02:05:21.9742686+00:00
107,01KWG95NNPE7CDZ8TFNTTX0NPN,2017-06-25 20:05:21.9744141,Remington 597,SPFGA,55,N/A,Practicing the standing and mag changes.,2026-07-02 02:05:21.9748582+00:00,2026-07-02 02:05:21.9748597+00:00
108,01KWG95NNQ7MWBFQN5SKQGYPMA,2017-06-28 20:05:21.9750002,Israeli 98k,SPFGA,36,N/A,"Was zeroing and trying it out. Bad groups with the 150gr. 200gr projectiles seemed to group okay, around 2MOA or a bit under.",2026-07-02 02:05:21.9753038+00:00,2026-07-02 02:05:21.9753053+00:00
109,01KWG95NNQ7MWBFQN5SKQGYPMJ,2017-06-28 20:05:21.9754427,Remington 597,SPFGA,50,N/A,Benchshooting at 100m. 2MOA groups. +5.25 MOA elev.,2026-07-02 02:05:21.9759131+00:00,2026-07-02 02:05:21.9759147+00:00
110,01KWG95NNRXSC1VHBANX9S9P7F,2017-07-03 20:05:21.9761418,M96,Edson,35,N/A,"Gathering DOPE for 500m
+15.75 MOA",2026-07-02 02:05:21.9766345+00:00,2026-07-02 02:05:21.976636+00:00
111,01KWG95NNSY1WJY77TEX092Y8C,2017-07-03 20:05:21.9767826,Remington 597,Edson,50,N/A,Zeroing AR-22,2026-07-02 02:05:21.9772726+00:00,2026-07-02 02:05:21.9772742+00:00
